title,content,answer,solution,questionTypeCode,problemLevelCode,problemTypeCode,problemTypeDetailCode,metadata,createdDate,modifiedDate
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그는 키가 ____ 다리를 뻗고 앉았다.,작은,키가 작은 것을 설명하기 위해 사용되는 형용사는 '작다'이므로 정답은 '작은'입니다.,QT02,PL03,PT01,PT0121,{'options': '작다 vs 적다'},2024-09-24T17:46:14.103570,2024-09-24T17:46:14.103570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,비교하고 나서 보니 그 방의 크기가 너무 _____다.,작,방의 크기를 표현할 때는 '작다'가 적절하므로 정답은 '작'입니다.,QT02,PL03,PT01,PT0121,{'options': '작다 vs 적다'},2024-09-24T17:46:14.103570,2024-09-24T17:46:14.103570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그의 키는 같은 나이의 친구들에 비해 _____아보였다.,작다,키에 대한 설명은 '작다'가 적절하므로 정답은 '작다'입니다.,QT02,PL03,PT01,PT0121,{'options': '작다 vs 적다'},2024-09-24T17:46:14.103570,2024-09-24T17:46:14.103570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그림을 그린 후 색이 너무 _____아 문제가 생겼다.,적다,"색이 너무 '적다'는 의미로, 색칠이 부족하다는 것을 나타내므로 정답은 '적다'입니다.",QT02,PL03,PT01,PT0121,{'options': '작다 vs 적다'},2024-09-24T17:46:14.103570,2024-09-24T17:46:14.103570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,이 물체는 그 정체가 _____다.,작다,물체의 크기를 설명할 때 쓰이는 표현은 '작다'이므로 정답은 '작다'입니다.,QT02,PL03,PT01,PT0121,{'options': '작다 vs 적다'},2024-09-24T17:46:14.103570,2024-09-24T17:46:14.103570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,이家에서 _____을 잘하는 사람은 늘 손님이 많다.,장사,손님이 많이 오는 것은 '장사'를 잘한다는 의미이므로 정답은 '장사'입니다.,QT02,PL01,PT01,PT0121,{'options': '장사 vs 장수'},2024-09-24T17:46:14.103570,2024-09-24T17:46:14.103570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,시장에서는 여러 가지 물건을 파는 _____이 많이 있다.,장사,여기서 물건을 파는 사람을 의미하므로 정답은 '장사'입니다.,QT02,PL01,PT01,PT0121,{'options': '장사 vs 장수'},2024-09-24T17:46:14.103570,2024-09-24T17:46:14.103570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,사람들이 여러 가지 상품을 사고 파는 _____에서 많은 사람들이 모였다.,장사,상품을 사고 파는 장소는 '장사'이므로 정답은 '장사'입니다.,QT02,PL01,PT01,PT0121,{'options': '장사 vs 장수'},2024-09-24T17:46:14.103570,2024-09-24T17:46:14.103570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,시장에 가서 신선한 재료를 사기 위해 _____을 열심히 했다.,장사,시장과 관련된 활동은 '장사'이므로 정답은 '장사'입니다.,QT02,PL01,PT01,PT0121,{'options': '장사 vs 장수'},2024-09-24T17:46:14.103570,2024-09-24T17:46:14.103570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그는 어릴 때부터 신체가 튼튼하여 _____이 되어 운동을 잘했다.,장수,신체가 튼튼한 사람은 '장수'에 가깝기 때문에 정답은 '장수'입니다.,QT02,PL01,PT01,PT0121,{'options': '장사 vs 장수'},2024-09-24T17:46:14.103570,2024-09-24T17:46:14.103570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,이 마을의 _____이 매일 새벽에 음식을 팔아서 유명하다.,장사,마을에서 음식을 파는 활동은 '장사'이므로 정답은 '장사'입니다.,QT02,PL01,PT01,PT0121,{'options': '장사 vs 장수'},2024-09-24T17:46:14.103570,2024-09-24T17:46:14.103570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,어린이들이 장기 자랑에서 _____을 뽐냈다.,장사,어린이들이 특별한 재능을 보여주는 자리에서 '장사'를 뽐냈다고 할 수 있으므로 정답은 '장사'입니다.,QT02,PL01,PT01,PT0121,{'options': '장사 vs 장수'},2024-09-24T17:46:14.103570,2024-09-24T17:46:14.103570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,어머니가 아침에 _____을 하셨다.,장사,어머니가 아침에 하시는 활동은 일반적으로 '장사'와 관련이 있으므로 정답은 '장사'입니다.,QT02,PL01,PT01,PT0121,{'options': '장사 vs 장수'},2024-09-24T17:46:14.103570,2024-09-24T17:46:14.103570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,소금을 팔기 위해 길거리에서 _____을 맡았다.,장사,길거리에서 소금을 팔기 위해 하는 활동은 '장사'이므로 정답은 '장사'입니다.,QT02,PL01,PT01,PT0121,{'options': '장사 vs 장수'},2024-09-24T17:46:14.104570,2024-09-24T17:46:14.104570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,오늘은 _____을 할 것이므로 시장에 가야 한다.,장사,'장사'는 상품을 사고 파는 행위를 의미하므로 문맥상 빈칸에 들어갈 적절한 단어는 '장사'입니다.,QT02,PL01,PT01,PT0121,{'options': '장사 vs 장수'},2024-09-24T17:46:14.104570,2024-09-24T17:46:14.104570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,한 마리의 _____은 시골에서 자주 볼 수 있는 동물이다.,장이,"'장이'는 '고양이'의 지역 방언으로, 문맥상 빈칸에 들어갈 수 있는 단어입니다.",QT02,PL04,PT01,PT0121,{'options': '장이 vs 쟁이'},2024-09-24T17:46:14.104570,2024-09-24T17:46:14.104570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,이 대회를 준비하는 _____들은 모두 열심히 연습하고 있다.,장이,'장이'는 대회에 참가하는 사람을 의미하므로 정답은 '장이'입니다.,QT02,PL04,PT01,PT0121,{'options': '장이 vs 쟁이'},2024-09-24T17:46:14.104570,2024-09-24T17:46:14.104570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,아이들이 놀이터에서 _____을 가지고 놀고 있다.,장이,아이들이 놀이터에서 사용하는 것은 '장이'이므로 정답은 '장이'입니다.,QT02,PL04,PT01,PT0121,{'options': '장이 vs 쟁이'},2024-09-24T17:46:14.104570,2024-09-24T17:46:14.104570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,"그는 자신이 좋아하는 음식점을 자주 찾아가는데, 특히 _____가 유명하다.",장이,음식점에서 자주 먹는 음식과 관련된 것은 '장이'이므로 정답은 '장이'입니다.,QT02,PL04,PT01,PT0121,{'options': '장이 vs 쟁이'},2024-09-24T17:46:14.104570,2024-09-24T17:46:14.104570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,다리가 아프니까 오늘은 _____을 편하게 하고 싶다.,장이,편하게 하고 싶은 것은 '장이'이므로 정답은 '장이'입니다.,QT02,PL04,PT01,PT0121,{'options': '장이 vs 쟁이'},2024-09-24T17:46:14.104570,2024-09-24T17:46:14.104570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,어린이들이 즐겨 하는 게임 중 하나는 _____입니다.,장기,어린이들이 즐겨 하는 게임 중 하나는 '장기'이므로 정답은 '장기'입니다.,QT02,PL04,PT01,PT0121,{'options': '장이 vs 쟁이'},2024-09-24T17:46:14.104570,2024-09-24T17:46:14.104570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,마을에서 대청소를 하고 나서 _____을 정리했다.,장소,대청소를 한 후에 정리하는 것은 '장소'이므로 정답은 '장소'입니다.,QT02,PL04,PT01,PT0121,{'options': '장이 vs 쟁이'},2024-09-24T17:46:14.104570,2024-09-24T17:46:14.104570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,아이들이 _____를 보고 재미있어 했다.,장이,아이들이 재미있어 하는 순간이나 장면을 표현할 때 사용하는 것은 '장이'이므로 정답은 '장이'입니다.,QT02,PL04,PT01,PT0121,{'options': '장이 vs 쟁이'},2024-09-24T17:46:14.104570,2024-09-24T17:46:14.104570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,경기에서 금메달을 따기 위해 선수들이 열심히 _____을 했다.,연습,경기에서 좋은 성적을 내기 위해서는 '연습'이 필요하므로 정답은 '연습'입니다.,QT02,PL04,PT01,PT0121,{'options': '장이 vs 쟁이'},2024-09-24T17:46:14.104570,2024-09-24T17:46:14.104570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,우리 집에는 항상 방정식이 적혀 있는 _____이 있다.,장이,방정식이 적혀 있는 것은 '장이'이므로 정답은 '장이'입니다.,QT02,PL04,PT01,PT0121,{'options': '장이 vs 쟁이'},2024-09-24T17:46:14.104570,2024-09-24T17:46:14.104570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,새로운 환경에 빨리 _____ 해야 성공적으로 생활할 수 있다.,적응,새로운 환경에 맞춰 생활하는 것은 '적응'이므로 정답은 '적응'입니다.,QT02,PL06,PT01,PT0121,{'options': '적용하다 vs 적응하다'},2024-09-24T17:46:14.104570,2024-09-24T17:46:14.104570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,새로운 환경에 잘 _____ 위해 노력하고 있다.,적응하다,새로운 환경에 잘 맞추기 위한 행동은 '적응하다'이므로 정답은 '적응하다'입니다.,QT02,PL06,PT01,PT0121,{'options': '적용하다 vs 적응하다'},2024-09-24T17:46:14.104570,2024-09-24T17:46:14.104570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,새로운 상황에 맞추기 위해서는 먼저 상황을 _____야 한다.,적응,상황에 맞추는 것은 '적응'이라는 의미이므로 정답은 '적응'입니다.,QT02,PL06,PT01,PT0121,{'options': '적용하다 vs 적응하다'},2024-09-24T17:46:14.104570,2024-09-24T17:46:14.104570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,새로운 환경에 잘 _____ 필요가 있다.,적응하다,새로운 환경에 잘 맞추는 것은 '적응하다'의 의미이므로 정답은 '적응하다'입니다.,QT02,PL06,PT01,PT0121,{'options': '적용하다 vs 적응하다'},2024-09-24T17:46:14.104570,2024-09-24T17:46:14.104570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,새로운 환경에 가서 나는 빨리 _____기 위해 노력했다.,적응,새로운 환경에 맞추어 생활하는 것은 '적응'의 의미이므로 정답은 '적응'입니다.,QT02,PL06,PT01,PT0121,{'options': '적용하다 vs 적응하다'},2024-09-24T17:46:14.104570,2024-09-24T17:46:14.104570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,새로운 환경에 잘 _____ 위해서는 여러 가지 변화가 필요하다.,적응하다,새로운 환경에 잘 맞추기 위해서는 '적응하다'가 알맞기 때문에 정답은 '적응하다'입니다.,QT02,PL06,PT01,PT0121,{'options': '적용하다 vs 적응하다'},2024-09-24T17:46:14.104570,2024-09-24T17:46:14.104570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,새로운 환경에 맞추기 위해서는 빠르게 _____해야 한다.,적응,새로운 환경에 맞추는 것은 '적응'이므로 정답은 '적응'입니다.,QT02,PL06,PT01,PT0121,{'options': '적용하다 vs 적응하다'},2024-09-24T17:46:14.104570,2024-09-24T17:46:14.104570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,새로운 환경에 적응하기 위해 많은 노력이 필요하다. 이 문장에서 _____은 어떤 노력을 뜻하는가?,적응하다,환경에 맞추어 변화하는 과정을 '적응하다'라고 하므로 정답은 '적응하다'입니다.,QT02,PL06,PT01,PT0121,{'options': '적용하다 vs 적응하다'},2024-09-24T17:46:14.104570,2024-09-24T17:46:14.104570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,새로운 환경에 잘 _____ 위해서는 많은 노력이 필요하다.,적응하다,새로운 환경에 잘 맞추는 과정은 '적응'이므로 정답은 '적응하다'입니다.,QT02,PL06,PT01,PT0121,{'options': '적용하다 vs 적응하다'},2024-09-24T17:46:14.104570,2024-09-24T17:46:14.104570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,새로운 환경에 들어가서 빠르게 _____해야 했다.,적응,새로운 환경에 맞춰 변화하는 것은 '적응'이므로 정답은 '적응'입니다.,QT02,PL06,PT01,PT0121,{'options': '적용하다 vs 적응하다'},2024-09-24T17:46:14.104570,2024-09-24T17:46:14.104570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그의 뒤를 _____ 의도적으로 거리낌 없이 따라갔다.,좇다,'뒤를 좇다'라는 표현은 누군가를 쫓는 것을 의미하므로 정답은 '좇다'입니다.,QT02,PL05,PT01,PT0121,{'options': '좇다 vs 쫓다'},2024-09-24T17:46:14.104570,2024-09-24T17:46:14.104570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그는 자신이 좋아하는 것에 _______ 삶을 살기로 결심했다.,좇다,자신이 좋아하는 것을 따르는 삶은 '좇다'의 의미에 부합하므로 정답은 '좇다'입니다.,QT02,PL05,PT01,PT0121,{'options': '좇다 vs 쫓다'},2024-09-24T17:46:14.104570,2024-09-24T17:46:14.104570
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그는 자신의 꿈을 _____ 위해 열심히 노력하고 있다.,좇다,'좇다'는 목표나 꿈 등을 따르거나 추구하는 의미이므로 정답은 '좇다'입니다.,QT02,PL05,PT01,PT0121,{'options': '좇다 vs 쫓다'},2024-09-24T17:46:14.105581,2024-09-24T17:46:14.105581
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그의 목표를 _____ 위해 열심히 노력하고 있다.,좇다,목표를 따르거나 추구하는 것을 의미하는 '좇다'가 문맥에 맞습니다.,QT02,PL05,PT01,PT0121,{'options': '좇다 vs 쫓다'},2024-09-24T17:46:14.105581,2024-09-24T17:46:14.105581
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그는 성공을 _____하기 위해 많은 노력을 했다.,좇다,"'좇다'는 어떤 것을 따라서 가거나 추구하는 뜻이므로, 성공을 '좇다'가 적절합니다.",QT02,PL05,PT01,PT0121,{'options': '좇다 vs 쫓다'},2024-09-24T17:46:14.105581,2024-09-24T17:46:14.105581
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,사람을 _____ 고양이 가게로 보냈다.,쫓다,사람을 뒤쫓는 것은 '쫓다'의 의미이므로 정답은 '쫓다'입니다.,QT02,PL05,PT01,PT0121,{'options': '좇다 vs 쫓다'},2024-09-24T17:46:14.105581,2024-09-24T17:46:14.105581
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,소년은 새의 뒤를 _____ 주었다.,쫓다,새를 쫓는 행동을 나타내는 것이므로 정답은 '쫓다'입니다.,QT02,PL05,PT01,PT0121,{'options': '좇다 vs 쫓다'},2024-09-24T17:46:14.105581,2024-09-24T17:46:14.105581
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그는 목표를 향해 열심히 _____고 있다.,좇,목표를 향해 나아가는 것은 '좇다'의 의미이므로 정답은 '좇'입니다.,QT02,PL05,PT01,PT0121,{'options': '좇다 vs 쫓다'},2024-09-24T17:46:14.105581,2024-09-24T17:46:14.105581
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,적과의 싸움에서 적을 뒤쫓기 위해 _____을 하였다.,추격,적을 쫓는 행위는 '추격'과 관련이 있으므로 정답은 '추격'입니다.,QT02,PL05,PT01,PT0121,{'options': '좇다 vs 쫓다'},2024-09-24T17:46:14.105581,2024-09-24T17:46:14.105581
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,경찰은 범인을 _____ 위해 추적을 시작했다.,쫓다,범인을 추적하는 행위는 '쫓다'와 관련이 있으므로 정답은 '쫓다'입니다.,QT02,PL05,PT01,PT0121,{'options': '좇다 vs 쫓다'},2024-09-24T17:46:14.105581,2024-09-24T17:46:14.105581
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,너무 긴 여행 시간으로 인해 지쳐서 _____을 줄였다.,활동,여행 중 지쳐서 줄이는 것은 '활동'이므로 정답은 '활동'입니다.,QT02,PL04,PT01,PT0121,{'options': '주리다 vs 줄이다'},2024-09-24T17:46:14.105581,2024-09-24T17:46:14.105581
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,옷의 길이를 _____ 필요가 있다.,줄이다,옷의 길이를 작게 만드는 것은 '줄이다'의 의미이므로 정답은 '줄이다'입니다.,QT02,PL04,PT01,PT0121,{'options': '주리다 vs 줄이다'},2024-09-24T17:46:14.105581,2024-09-24T17:46:14.105581
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그는 자신의 실수를 반성하고 더 이상 나쁜 습관을 _____ 하기로 결심했다.,줄이다,나쁜 습관을 줄이는 것이 목표이므로 정답은 '줄이다'입니다.,QT02,PL04,PT01,PT0121,{'options': '주리다 vs 줄이다'},2024-09-24T17:46:14.105581,2024-09-24T17:46:14.105581
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,전기를 아끼기 위해 에어컨의 온도를 조금 _____ 해주었다.,줄이다,전기를 아끼기 위해 온도를 낮추는 것을 의미하므로 정답은 '줄이다'입니다.,QT02,PL04,PT01,PT0121,{'options': '주리다 vs 줄이다'},2024-09-24T17:46:14.105581,2024-09-24T17:46:14.105581
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,상대방의 기분을 _____ 위해 잘못한 일을 사과했다.,주리다,상대방의 기분을 좋게 하려는 의도에서 사과한 것이므로 정답은 '주리다'입니다.,QT02,PL04,PT01,PT0121,{'options': '주리다 vs 줄이다'},2024-09-24T17:46:14.105581,2024-09-24T17:46:14.105581
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,높아진 온도를 _____ 위해 선풍기를 틀었다.,줄이다,높아진 온도를 낮추기 위해 하는 행동은 '줄이다'이므로 정답은 '줄이다'입니다.,QT02,PL04,PT01,PT0121,{'options': '주리다 vs 줄이다'},2024-09-24T17:46:14.105581,2024-09-24T17:46:14.105581
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,수업 시간에 학생들이 더 집중할 수 있도록 _____이 필요하다.,휴식,학생들이 집중력을 유지하기 위해 필요한 것은 '휴식'이므로 정답은 '휴식'입니다.,QT02,PL04,PT01,PT0121,{'options': '주리다 vs 줄이다'},2024-09-24T17:46:14.105581,2024-09-24T17:46:14.105581
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,공부 시간이 많아지면 스트레스를 _____ 수 있다.,줄이다,스트레스를 줄이는 것은 일반적인 행동이므로 정답은 '줄이다'입니다.,QT02,PL04,PT01,PT0121,{'options': '주리다 vs 줄이다'},2024-09-24T17:46:14.105581,2024-09-24T17:46:14.105581
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,체중을 관리하기 위해 식사량을 _____ 했다.,줄였다,체중을 관리하기 위해서는 식사량을 줄여야 하므로 정답은 '줄였다'입니다.,QT02,PL04,PT01,PT0121,{'options': '주리다 vs 줄이다'},2024-09-24T17:46:14.105581,2024-09-24T17:46:14.105581
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그는 실수를 줄이기 위해 _____ 방법을 모색하고 있다.,효율적인,실수를 줄이기 위해 모색하는 것은 '효율적인 방법'이므로 정답은 '효율적인'입니다.,QT02,PL04,PT01,PT0121,{'options': '주리다 vs 줄이다'},2024-09-24T17:46:14.105581,2024-09-24T17:46:14.105581
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그의 설명이 너무 복잡해서 나와의 답이 _____,틀리다,설명이 복잡하여 나와의 답이 맞지 않다는 의미를 나타내므로 정답은 '틀리다'입니다.,QT02,PL03,PT01,PT0121,{'options': '틀리다 vs 다르다'},2024-09-24T17:46:14.105581,2024-09-24T17:46:14.105581
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,이 문제의 정답이 _____ 것 같다.,틀리다,정답이 맞지 않다고 할 때는 '틀리다'를 사용하므로 정답은 '틀리다'입니다.,QT02,PL03,PT01,PT0121,{'options': '틀리다 vs 다르다'},2024-09-24T17:46:14.105581,2024-09-24T17:46:14.105581
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그의 의견은 나와 _____ 점이 많아서 서로 이해하기 쉬웠다.,다른,의견이 서로 유사한 경우는 '다르다'가 적절하므로 정답은 '다른'입니다.,QT02,PL03,PT01,PT0121,{'options': '틀리다 vs 다르다'},2024-09-24T17:46:14.105581,2024-09-24T17:46:14.105581
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그의 대답은 항상 _____ 진실이 아니었다.,틀린,대답이 진실이 아닌 경우 '틀리다'가 적절하므로 정답은 '틀린'입니다.,QT02,PL03,PT01,PT0121,{'options': '틀리다 vs 다르다'},2024-09-24T17:46:14.105581,2024-09-24T17:46:14.105581
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,"그 사람의 말은 언제나 _____지만, 정확한 정보는 아니다.",틀리다,어떤 것이 정확하지 않다는 의미를 전달하기 위해 '틀리다'가 적합하므로 정답은 '틀리다'입니다.,QT02,PL03,PT01,PT0121,{'options': '틀리다 vs 다르다'},2024-09-24T17:46:14.105581,2024-09-24T17:46:14.105581
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,이 문제의 답은 _____. 내가 아는 바와 다르다.,틀리다,문맥에서 문제의 답이 정확하지 않을 때는 '틀리다'라는 표현을 사용하므로 정답은 '틀리다'입니다.,QT02,PL03,PT01,PT0121,{'options': '틀리다 vs 다르다'},2024-09-24T17:46:14.105581,2024-09-24T17:46:14.105581
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,내 친구와 나는 생각이 _____서 서로 의견이 충돌했다.,다르다,친구와 나의 생각이 서로 다르기 때문에 정답은 '다르다'입니다.,QT02,PL03,PT01,PT0121,{'options': '틀리다 vs 다르다'},2024-09-24T17:46:14.106577,2024-09-24T17:46:14.106577
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그 사람의 의견이 나와는 _____.,다르다,사람의 의견이 서로 같지 않을 때 사용하는 표현은 '다르다'입니다.,QT02,PL03,PT01,PT0121,{'options': '틀리다 vs 다르다'},2024-09-24T17:46:14.106577,2024-09-24T17:46:14.106577
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,이 문제의 정답을 찾으려면 여러 가지 시각에서 _____을 분석해야 한다.,다르다,여러 가지 시각에서 분석하는 것은 각기 다른 관점을 의미하므로 정답은 '다르다'입니다.,QT02,PL03,PT01,PT0121,{'options': '틀리다 vs 다르다'},2024-09-24T17:46:14.106577,2024-09-24T17:46:14.106577
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그의 의견은 다른 사람들과 __________.,다르다,'다르다'는 다른 의견이나 생각을 나타내는 표현이므로 정답은 '다르다'입니다.,QT02,PL03,PT01,PT0121,{'options': '틀리다 vs 다르다'},2024-09-24T17:46:14.106577,2024-09-24T17:46:14.106577
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그는 운동을 하기에 _____ 바쁜 시기였다.,한창,"'한창'은 어떤 일이 한창 진행되고 있음을 나타내므로, 정답은 '한창'입니다.",QT02,PL05,PT01,PT0121,{'options': '한참 vs 한창'},2024-09-24T17:46:14.106577,2024-09-24T17:46:14.106577
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그는 지금 공부에 _____ 집중하고 있다.,한창,무언가에 집중하고 있는 시점에서는 '한창'이 적합하므로 정답은 '한창'입니다.,QT02,PL05,PT01,PT0121,{'options': '한참 vs 한창'},2024-09-24T17:46:14.106577,2024-09-24T17:46:14.106577
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그 아이는 연극에 참여하기에 _____에 준비가 한창이다.,한창,"'한창'은 어떤 일이 한참 진행되고 있다는 의미로, 연극에 참여하기 위해 준비하는 상황에 적절합니다.",QT02,PL05,PT01,PT0121,{'options': '한참 vs 한창'},2024-09-24T17:46:14.106577,2024-09-24T17:46:14.106577
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그는 지금 _____ 음악을 듣고 있다.,한창,"'한창'은 어떤 일이 뜨거운 상태임을 나타내므로, 음악을 듣는 것이 활발히 이루어지는 상황에서는 '한창'이 적절합니다.",QT02,PL05,PT01,PT0121,{'options': '한참 vs 한창'},2024-09-24T17:46:14.106577,2024-09-24T17:46:14.106577
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그는 운동을 하는 데 아직 _____이다.,한창,'한창'은 어떤 일이 한가운데에 있음을 나타내므로 정답은 '한창'입니다.,QT02,PL05,PT01,PT0121,{'options': '한참 vs 한창'},2024-09-24T17:46:14.106577,2024-09-24T17:46:14.106577
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그가 공부를 _____에 시험을 잘 볼 수 있었다.,한창,"'한창'은 어떤 일이 가장 활발히 이루어지는 때를 의미하므로, 정답은 '한창'입니다.",QT02,PL05,PT01,PT0121,{'options': '한참 vs 한창'},2024-09-24T17:46:14.106577,2024-09-24T17:46:14.106577
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,지금은 무더운 여름이므로 아이들이 운동을 하기에는 _____ 좋은 시간이다.,한참,여름의 무더운 날씨 속에서 아이들이 운동하기 좋은 시간은 '한참'입니다.,QT02,PL05,PT01,PT0121,{'options': '한참 vs 한창'},2024-09-24T17:46:14.106577,2024-09-24T17:46:14.106577
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,"그의 기분이 _____ 좋을 때, 우리는 함께 놀러갔다.",한창,'한창'은 어떤 일이나 상황이 가장 활발하게 진행되고 있는 시기를 의미하므로 정답은 '한창'입니다.,QT02,PL05,PT01,PT0121,{'options': '한참 vs 한창'},2024-09-24T17:46:14.106577,2024-09-24T17:46:14.106577
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,여름철에는 해가 뜨고 지는 시간이 _____ 길다.,한창,여름철의 긴 낮 시간을 나타내는데 쓰이는 것은 '한창'이므로 정답은 '한창'입니다.,QT02,PL05,PT01,PT0121,{'options': '한참 vs 한창'},2024-09-24T17:46:14.106577,2024-09-24T17:46:14.106577
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그는 지금 한창 __________ 하고 있다.,일,‘한창’은 어떤 일이 활발히 진행되고 있는 상태를 나타내므로 '일'이 적절한 단어입니다.,QT02,PL05,PT01,PT0121,{'options': '한참 vs 한창'},2024-09-24T17:46:14.106577,2024-09-24T17:46:14.106577
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,우리 _____는 항상 서로를 도와야 한다.,가치,서로를 도와야 한다는 것은 사람들 사이의 중요한 '가치'이므로 정답은 '가치'입니다.,QT02,PL04,PT01,PT0121,{'options': '가치 vs 같이'},2024-09-24T17:46:14.106577,2024-09-24T17:46:14.106577
